name,value,year,lastValue,rank
National Metal Manufacturing and Casting Co.,36.949322,2008,36.949322,0
National Gypsum Company,55.920916,2008,55.920916,0
The National Company For Glass Industries,48.117131,2008,48.117131,0
National Gas & Industrialization Co.,26.247808,2008,26.247808,0
Wafrah for Industry & Development Co.,22.30976,2008,22.30976,0
Filling and Packing Materials Manufacturing Co.,35.903745,2008,35.903745,0
Saudi Ceramic Co.,48.256533,2008,48.256533,0
Saudi Cable Company,443.74,2008,443.74,0
Saudi Arabian Amiantit Co.,35.15976,2008,35.15976,0
Almarai Company,16.819123,2008,16.819123,0
Alujain Corporation,36.513944,2008,36.513944,0
Al Ahsa Development Co.,18.780239,2008,18.780239,0
Yanbu Cement Co.,46.496932,2008,46.496932,0
Yamama Cement Company,43.971673,2008,43.971673,0
Tabuk Cement Co.,34.029482,2008,34.029482,0
Southern Province Cement Co.,70.942031,2008,70.942031,0
Saudi Cement Company,66.773705,2008,66.773705,0
The Qassim Cement Company,72.177051,2008,72.177051,0
Arabian Cement Co.,53.691155,2008,53.691155,0
Eastern Province Cement Co.,71.763545,2008,71.763545,0
The Saudi Investment Bank,20.313904,2008,20.313904,0
Alawwal Bank,12.410637,2008,12.410637,0
Banque Saudi Fransi,35.878844,2008,35.878844,0
Samba Financial Group,35.740278,2008,35.740278,0
The Saudi British Bank,33.630438,2008,33.630438,0
Riyad Bank,17.842151,2008,17.842151,0
Bank Aljazira,17.681513,2008,17.681513,0
Arab National Bank,37.342629,2008,37.342629,0
Bank Albilad,17.83741,2008,17.83741,0
Al Rajhi Bank,77.337091,2008,77.337091,0
Jazan Energy and Development Co.,15.905976,2008,15.905976,0
Al-Jouf Agricultural Development Co.,20.608844,2008,20.608844,0
Saudi Fisheries Co.,115.555099,2008,115.555099,0
Ash-Sharqiyah Development Co.,35.338047,2008,35.338047,0
Tabuk Agricultural Development Co.,22.958964,2008,22.958964,0
AL Gassim Investment Holding Co.,22.886733,2008,22.886733,0
National Agricultural Development Co.,26.971394,2008,26.971394,0
The Company for Cooperative Insurance,35.825816,2008,35.825816,0
Saudi Electricity Company,12.180478,2008,12.180478,0
Saudi Telecom,64.00498,2008,64.00498,0
Etihad Etisalat Co.,37.041593,2008,37.041593,0
Etihad Etisalat Co.,42.438185,2007,42.438185,0
Saudi Telecom,68.400201,2007,68.400201,0
Saudi Electricity Company,12.455645,2007,12.455645,0
The Company for Cooperative Insurance,47.790645,2007,47.790645,0
National Agricultural Development Co.,26.275806,2007,26.275806,0
AL Gassim Investment Holding Co.,36.544233,2007,36.544233,0
Tabuk Agricultural Development Co.,38.698104,2007,38.698104,0
Ash-Sharqiyah Development Co.,75.21875,2007,75.21875,0
Saudi Fisheries Co.,234.900362,2007,234.900362,0
Al-Jouf Agricultural Development Co.,29.276008,2007,29.276008,0
Bishah Agriculture Development Co.,71,2007,71,0
Jazan Energy and Development Co.,25.423387,2007,25.423387,0
Al Rajhi Bank,73.979758,2007,73.979758,0
Bank Albilad,16.91887,2007,16.91887,0
Arab National Bank,35.64133,2007,35.64133,0
Bank Aljazira,22.69883,2007,22.69883,0
Riyad Bank,15.554153,2007,15.554153,0
The Saudi British Bank,26.510806,2007,26.510806,0
Samba Financial Group,40.368588,2007,40.368588,0
Banque Saudi Fransi,33.599838,2007,33.599838,0
Alawwal Bank,11.895403,2007,11.895403,0
The Saudi Investment Bank,23.89629,2007,23.89629,0
Arabian Cement Co.,53.661693,2007,53.661693,0
Eastern Province Cement Co.,75.779233,2007,75.779233,0
The Qassim Cement Company,70.113104,2007,70.113104,0
Saudi Cement Company,61.491129,2007,61.491129,0
Southern Province Cement Co.,74.872983,2007,74.872983,0
Tabuk Cement Co.,34.143279,2007,34.143279,0
Yamama Cement Company,53.114032,2007,53.114032,0
Yanbu Cement Co.,50.362056,2007,50.362056,0
Al Ahsa Development Co.,28.795846,2007,28.795846,0
Alujain Corporation,27.932459,2007,27.932459,0
Almarai Company,10.152338,2007,10.152338,0
Saudi Arabian Amiantit Co.,26.200604,2007,26.200604,0
Saudi Cable Company,271.91383,2007,271.91383,0
Saudi Ceramic Co.,33.443104,2007,33.443104,0
Filling and Packing Materials Manufacturing Co.,52.898387,2007,52.898387,0
Wafrah for Industry & Development Co.,43.363911,2007,43.363911,0
National Gas & Industrialization Co.,30.809475,2007,30.809475,0
The National Company For Glass Industries,40.409354,2007,40.409354,0
National Gypsum Company,72.788467,2007,72.788467,0
National Metal Manufacturing and Casting Co.,38.19508,2007,38.19508,0
National Industrialization Co. - NIC ,21.038064,2007,21.038064,0
Nama Chemicals Co.,115.558346,2007,115.558346,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,29.435564,2007,29.435564,0
Saudi Basic Industries Corp.,107.74758,2007,107.74758,0
Arabian Pipes Company,49.250685,2007,49.250685,0
Saudia Dairy and Foodstuff Co.,44.097782,2007,44.097782,0
Saudi Arabia Fertilizers Co.,66.454354,2007,66.454354,0
Sahara Petrochemical Co.,19.89133,2007,19.89133,0
Saudi Arabia Refineries Co.,92.801814,2007,92.801814,0
Saudi Advanced Industries Co.,30.471854,2007,30.471854,0
Saudi Chemical Company,31.842741,2007,31.842741,0
Saudi Industrial Development Co.,22.34879,2007,22.34879,0
Savola Group,31.225645,2007,31.225645,0
Saudi Industrial Services Co.,22.259153,2007,22.259153,0
Saudi Industrial Investment Group,24.275645,2007,24.275645,0
Yanbu National Petrochemical Co.,31.748991,2007,31.748991,0
Zamil Industrial Investment Co.,60.223709,2007,60.223709,0
AlBaha Investment & Development Co.,72.168739,2007,72.168739,0
Arriyadh Development Co.,13.609596,2007,13.609596,0
"Aseer Trading, Tourism & Manufacturing Co",37.012096,2007,37.012096,0
Fitaihi Holding Group,25.58504,2007,25.58504,0
Dur Hospitality Company,25.695322,2007,25.695322,0
Jarir Marketing Co.,36.539798,2007,36.539798,0
Makkah Construction and Development Co.,39.304435,2007,39.304435,0
BATIC Investment and Logistics Co.,26.355241,2007,26.355241,0
Saudi Real Estate Co.,18.936008,2007,18.936008,0
Saudi Public Transport Co.,15.835685,2007,15.835685,0
Saudi Automotive Services Co.,17.947016,2007,17.947016,0
Saudi Industrial Export Co.,126.462459,2007,126.462459,0
Anaam International Holding Group Co.,136.943,2007,136.943,0
Tourism Enterprise Co.,57.088709,2007,57.088709,0
The National Shipping Company of Saudi Arabia,18.747983,2007,18.747983,0
Taiba Holding Co.,26.176693,2007,26.176693,0
National Agriculture Marketing Co.,65.267137,2007,65.267137,0
Tihama Advertising & Public Relations Co.,91.810483,2007,91.810483,0
Saudi Research and Marketing Group,56.205645,2007,56.205645,0
Aldrees Petroleum & Transport Services Co.,24.009475,2007,24.009475,0
Saudi International Petrochemical Co.,27.678225,2007,27.678225,0
Saudi Kayan Petrochemical Company,14.857421,2007,14.857421,0
Saudi Paper Manufacturing Co.,67.77754,2007,67.77754,0
Salama Cooperative Insurance Co.,66.450687,2007,66.450687,0
Emaar The Economic City,17.162298,2007,17.162298,0
Red Sea International Company,34.221088,2007,34.221088,0
United International Transportation Company Ltd.,30.453717,2007,30.453717,0
Kingdom Holding Company,17.752745,2007,17.752745,0
Allied Cooperative Insurance Group,61.12753,2007,61.12753,0
Arabian Shield Cooperative Insurance Company,42.30824,2007,42.30824,0
AlAbdullatif Industrial Investment Co.,54.542105,2007,54.542105,0
Al-Babtain Power & Telecommunication Co.,52.651209,2007,52.651209,0
Middle East Specialized Cables Co.,84.861428,2007,84.861428,0
Fawaz Abdulaziz Alhokair Company.,17.811451,2007,17.811451,0
Dar Al-Arkan Real Estate Development Company,37.593333,2007,37.593333,0
Jabal Omar Development Company,22.081052,2007,22.081052,0
Malath Cooperative Insurance Company,147.708343,2007,147.708343,0
Saudi Printing and Packaging Company,43.560267,2007,43.560267,0
Advanced Petrochemical Co.,21.64647,2007,21.64647,0
Sanad Cooperative Insurance Company,63.828703,2007,63.828703,0
Al Ahlia for Cooperative Insurance Co.,88.689629,2007,88.689629,0
Walaa Cooperative Insurance Company,46.516,2007,46.516,0
Allianz Saudi Fransi Cooperative Insurance Company,79.613962,2007,79.613962,0
The Mediterranean and Gulf Insurance and Reinsurance Co.,68.250186,2007,68.250186,0
Saudi Indian Company for Cooperative Insurance,110.918674,2007,110.918674,0
SABB Takaful ,59.282781,2007,59.282781,0
Saudi Arabian Cooperative Insurance Company,51.040921,2007,51.040921,0
Saudi Vitrified Clay Pipes Co.,122.619932,2007,122.619932,0
Gulf Union Cooperative Insurance Company,88.321142,2007,88.321142,0
Al Khaleej Training and Education Company,30.434166,2007,30.434166,0
ALAHLI TAKAFUL COMPANY,110.212159,2007,110.212159,0
Fawaz Abdulaziz Alhokair Company.,16.688,2006,16.688,0
Al-Babtain Power & Telecommunication Co.,35.915833,2006,35.915833,0
Emaar The Economic City,22.445454,2006,22.445454,0
Red Sea International Company,32.85775,2006,32.85775,0
Saudi Paper Manufacturing Co.,119.266666,2006,119.266666,0
Saudi International Petrochemical Co.,23.465142,2006,23.465142,0
Saudi Research and Marketing Group,74.086956,2006,74.086956,0
Tihama Advertising & Public Relations Co.,170.818796,2006,170.818796,0
Aldrees Petroleum & Transport Services Co.,48.255333,2006,48.255333,0
National Agriculture Marketing Co.,98.39718,2006,98.39718,0
Taiba Holding Co.,45.084436,2006,45.084436,0
The National Shipping Company of Saudi Arabia,49.964113,2006,49.964113,0
Tourism Enterprise Co.,86.753947,2006,86.753947,0
Anaam International Holding Group Co.,203.461165,2006,203.461165,0
Saudi Industrial Export Co.,219.898872,2006,219.898872,0
Saudi Automotive Services Co.,41.97609,2006,41.97609,0
Saudi Public Transport Co.,38.841052,2006,38.841052,0
Saudi Real Estate Co.,32.601954,2006,32.601954,0
Makkah Construction and Development Co.,109.092857,2006,109.092857,0
BATIC Investment and Logistics Co.,42.516203,2006,42.516203,0
Jarir Marketing Co.,42.474736,2006,42.474736,0
Dur Hospitality Company,44.28827,2006,44.28827,0
Fitaihi Holding Group,35.914624,2006,35.914624,0
"Aseer Trading, Tourism & Manufacturing Co",127.382669,2006,127.382669,0
Arriyadh Development Co.,39.799548,2006,39.799548,0
AlBaha Investment & Development Co.,137.175037,2006,137.175037,0
Zamil Industrial Investment Co.,80.409736,2006,80.409736,0
Yanbu National Petrochemical Co.,48.083624,2006,48.083624,0
Saudi Industrial Investment Group,45.419285,2006,45.419285,0
Saudi Industrial Services Co.,44.997857,2006,44.997857,0
Savola Group,85.196428,2006,85.196428,0
Saudi Industrial Development Co.,54.976127,2006,54.976127,0
Saudi Chemical Company,54.863007,2006,54.863007,0
Saudi Advanced Industries Co.,73.469285,2006,73.469285,0
Saudi Arabia Refineries Co.,207.684097,2006,207.684097,0
Sahara Petrochemical Co.,38.969097,2006,38.969097,0
Saudi Arabia Fertilizers Co.,82.301466,2006,82.301466,0
Saudia Dairy and Foodstuff Co.,73.303947,2006,73.303947,0
Arabian Pipes Company,92.537105,2006,92.537105,0
Saudi Basic Industries Corp.,148.334887,2006,148.334887,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,74.443421,2006,74.443421,0
Nama Chemicals Co.,266.285263,2006,266.285263,0
National Industrialization Co. - NIC ,37.531917,2006,37.531917,0
National Metal Manufacturing and Casting Co.,58.75327,2006,58.75327,0
National Gypsum Company,127.487142,2006,127.487142,0
The National Company For Glass Industries,80.476428,2006,80.476428,0
National Gas & Industrialization Co.,75.352443,2006,75.352443,0
Wafrah for Industry & Development Co.,77.471052,2006,77.471052,0
Saudi Ceramic Co.,46.226879,2006,46.226879,0
Filling and Packing Materials Manufacturing Co.,103.241654,2006,103.241654,0
Saudi Cable Company,293.105451,2006,293.105451,0
Saudi Arabian Amiantit Co.,49.680827,2006,49.680827,0
Almarai Company,13.906729,2006,13.906729,0
Alujain Corporation,48.892481,2006,48.892481,0
Al Ahsa Development Co.,62.453157,2006,62.453157,0
Yanbu Cement Co.,69.967518,2006,69.967518,0
Tabuk Cement Co.,61.916127,2006,61.916127,0
Yamama Cement Company,83.956654,2006,83.956654,0
Southern Province Cement Co.,101.741315,2006,101.741315,0
Saudi Cement Company,76.799473,2006,76.799473,0
The Qassim Cement Company,114.522142,2006,114.522142,0
Eastern Province Cement Co.,102.769022,2006,102.769022,0
Arabian Cement Co.,88.594022,2006,88.594022,0
The Saudi Investment Bank,40.052819,2006,40.052819,0
Alawwal Bank,20.348007,2006,20.348007,0
Banque Saudi Fransi,44.913834,2006,44.913834,0
Samba Financial Group,50.790037,2006,50.790037,0
The Saudi British Bank,44.785601,2006,44.785601,0
Riyad Bank,26.21921,2006,26.21921,0
Bank Aljazira,47.22921,2006,47.22921,0
Arab National Bank,40.733759,2006,40.733759,0
Bank Albilad,52.059511,2006,52.059511,0
Al Rajhi Bank,141.468984,2006,141.468984,0
Jazan Energy and Development Co.,56.845488,2006,56.845488,0
Bishah Agriculture Development Co.,182.399283,2006,182.399283,0
Al-Jouf Agricultural Development Co.,47.929774,2006,47.929774,0
Saudi Fisheries Co.,264.749774,2006,264.749774,0
Ash-Sharqiyah Development Co.,113.234586,2006,113.234586,0
Tabuk Agricultural Development Co.,50.05421,2006,50.05421,0
AL Gassim Investment Holding Co.,92.487932,2006,92.487932,0
National Agricultural Development Co.,42.138421,2006,42.138421,0
The Company for Cooperative Insurance,61.034586,2006,61.034586,0
Saudi Electricity Company,22.739097,2006,22.739097,0
Saudi Telecom,122.371879,2006,122.371879,0
Etihad Etisalat Co.,66.916691,2006,66.916691,0
Etihad Etisalat Co.,83.567257,2005,83.567257,0
Saudi Telecom,124.3651,2005,124.3651,0
Saudi Electricity Company,25.26505,2005,25.26505,0
The Company for Cooperative Insurance,46.425122,2005,46.425122,0
National Agricultural Development Co.,35.550568,2005,35.550568,0
AL Gassim Investment Holding Co.,56.362608,2005,56.362608,0
Tabuk Agricultural Development Co.,34.25418,2005,34.25418,0
Ash-Sharqiyah Development Co.,38.836622,2005,38.836622,0
Saudi Fisheries Co.,79.174247,2005,79.174247,0
Al-Jouf Agricultural Development Co.,25.951438,2005,25.951438,0
Bishah Agriculture Development Co.,27.97127,2005,27.97127,0
Jazan Energy and Development Co.,28.141404,2005,28.141404,0
Al Rajhi Bank,91.731237,2005,91.731237,0
Bank Albilad,78.100588,2005,78.100588,0
Arab National Bank,41.774697,2005,41.774697,0
Bank Aljazira,21.957625,2005,21.957625,0
Riyad Bank,28.865384,2005,28.865384,0
The Saudi British Bank,40.057892,2005,40.057892,0
Samba Financial Group,48.138227,2005,48.138227,0
Banque Saudi Fransi,42.875752,2005,42.875752,0
Alawwal Bank,18.744222,2005,18.744222,0
The Saudi Investment Bank,37.138929,2005,37.138929,0
Arabian Cement Co.,86.598762,2005,86.598762,0
Eastern Province Cement Co.,92.376187,2005,92.376187,0
The Qassim Cement Company,72.375317,2005,72.375317,0
Saudi Cement Company,77.893143,2005,77.893143,0
Southern Province Cement Co.,102.266107,2005,102.266107,0
Yamama Cement Company,54.62428,2005,54.62428,0
Tabuk Cement Co.,71.862073,2005,71.862073,0
Yanbu Cement Co.,79.518561,2005,79.518561,0
Al Ahsa Development Co.,33.864816,2005,33.864816,0
Alujain Corporation,51.66505,2005,51.66505,0
Almarai Company,15.028818,2005,15.028818,0
Saudi Arabian Amiantit Co.,58.413143,2005,58.413143,0
Saudi Cable Company,256.749163,2005,256.749163,0
Filling and Packing Materials Manufacturing Co.,38.208461,2005,38.208461,0
Saudi Ceramic Co.,44.249765,2005,44.249765,0
Wafrah for Industry & Development Co.,32.479765,2005,32.479765,0
National Gas & Industrialization Co.,85.507023,2005,85.507023,0
The National Company For Glass Industries,60.528026,2005,60.528026,0
National Gypsum Company,120.698053,2005,120.698053,0
National Metal Manufacturing and Casting Co.,43.670468,2005,43.670468,0
National Industrialization Co. - NIC ,45.376387,2005,45.376387,0
Nama Chemicals Co.,201.612073,2005,201.612073,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,60.823913,2005,60.823913,0
Arabian Pipes Company,62.997224,2005,62.997224,0
Saudi Basic Industries Corp.,173.179397,2005,173.179397,0
Saudia Dairy and Foodstuff Co.,114.322554,2005,114.322554,0
Saudi Arabia Fertilizers Co.,82.252441,2005,82.252441,0
Sahara Petrochemical Co.,43.407625,2005,43.407625,0
Saudi Arabia Refineries Co.,80.045083,2005,80.045083,0
Saudi Advanced Industries Co.,34.110234,2005,34.110234,0
Saudi Chemical Company,51.850535,2005,51.850535,0
Saudi Industrial Development Co.,40.12408,2005,40.12408,0
Savola Group,67.57622,2005,67.57622,0
Saudi Industrial Services Co.,24.746053,2005,24.746053,0
Saudi Industrial Investment Group,55.340936,2005,55.340936,0
Zamil Industrial Investment Co.,51.89505,2005,51.89505,0
AlBaha Investment & Development Co.,55.128,2005,55.128,0
Arriyadh Development Co.,27.710769,2005,27.710769,0
"Aseer Trading, Tourism & Manufacturing Co",68.856956,2005,68.856956,0
Fitaihi Holding Group,24.498963,2005,24.498963,0
Dur Hospitality Company,42.721137,2005,42.721137,0
Jarir Marketing Co.,32.392441,2005,32.392441,0
BATIC Investment and Logistics Co.,24.82224,2005,24.82224,0
Makkah Construction and Development Co.,117.50719,2005,117.50719,0
Saudi Real Estate Co.,24.558093,2005,24.558093,0
Saudi Public Transport Co.,31.793846,2005,31.793846,0
Saudi Automotive Services Co.,33.860301,2005,33.860301,0
Saudi Industrial Export Co.,113.419732,2005,113.419732,0
Anaam International Holding Group Co.,110.523578,2005,110.523578,0
Tourism Enterprise Co.,46.288461,2005,46.288461,0
The National Shipping Company of Saudi Arabia,50.431906,2005,50.431906,0
Taiba Holding Co.,37.512775,2005,37.512775,0
National Agriculture Marketing Co.,39.723913,2005,39.723913,0
Tihama Advertising & Public Relations Co.,84.944816,2005,84.944816,0
National Agriculture Marketing Co.,32.438421,2004,32.438421,0
Tihama Advertising & Public Relations Co.,48.70903,2004,48.70903,0
Taiba Holding Co.,18.727859,2004,18.727859,0
The National Shipping Company of Saudi Arabia,27.912006,2004,27.912006,0
Tourism Enterprise Co.,24.232274,2004,24.232274,0
Anaam International Holding Group Co.,106.069063,2004,106.069063,0
Saudi Industrial Export Co.,38.688862,2004,38.688862,0
Saudi Automotive Services Co.,12.204983,2004,12.204983,0
Saudi Public Transport Co.,21.633311,2004,21.633311,0
Saudi Real Estate Co.,15.35923,2004,15.35923,0
Makkah Construction and Development Co.,52.297491,2004,52.297491,0
BATIC Investment and Logistics Co.,18.327491,2004,18.327491,0
Jarir Marketing Co.,15.580267,2004,15.580267,0
Dur Hospitality Company,19.206889,2004,19.206889,0
Fitaihi Holding Group,15.213523,2004,15.213523,0
"Aseer Trading, Tourism & Manufacturing Co",25.743511,2004,25.743511,0
Arriyadh Development Co.,20.499966,2004,20.499966,0
AlBaha Investment & Development Co.,31.321672,2004,31.321672,0
Zamil Industrial Investment Co.,29.990652,2004,29.990652,0
Saudi Industrial Investment Group,18.931902,2004,18.931902,0
Saudi Industrial Services Co.,11.841605,2004,11.841605,0
Savola Group,19.893913,2004,19.893913,0
Saudi Industrial Development Co.,24.318394,2004,24.318394,0
Saudi Chemical Company,31.123076,2004,31.123076,0
Saudi Advanced Industries Co.,10.310936,2004,10.310936,0
Saudi Arabia Refineries Co.,19.185384,2004,19.185384,0
Sahara Petrochemical Co.,20.295448,2004,20.295448,0
Saudi Arabia Fertilizers Co.,30.912006,2004,30.912006,0
Saudi Basic Industries Corp.,53.838494,2004,53.838494,0
Arabian Pipes Company,18.633063,2004,18.633063,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,24.187558,2004,24.187558,0
Nama Chemicals Co.,75.16311,2004,75.16311,0
National Industrialization Co. - NIC ,12.7801,2004,12.7801,0
National Metal Manufacturing and Casting Co.,17.118662,2004,17.118662,0
National Gypsum Company,63.062423,2004,63.062423,0
The National Company For Glass Industries,27.108026,2004,27.108026,0
National Gas & Industrialization Co.,40.622909,2004,40.622909,0
Wafrah for Industry & Development Co.,22.892642,2004,22.892642,0
Saudi Ceramic Co.,24.996329,2004,24.996329,0
Filling and Packing Materials Manufacturing Co.,22.071756,2004,22.071756,0
Saudi Cable Company,140.915384,2004,140.915384,0
Saudi Arabian Amiantit Co.,33.312842,2004,33.312842,0
Alujain Corporation,21.035518,2004,21.035518,0
Al Ahsa Development Co.,19.070401,2004,19.070401,0
Yanbu Cement Co.,47.861939,2004,47.861939,0
Tabuk Cement Co.,38.500602,2004,38.500602,0
Yamama Cement Company,31.030538,2004,31.030538,0
Southern Province Cement Co.,64.529663,2004,64.529663,0
Saudi Cement Company,47.439832,2004,47.439832,0
The Qassim Cement Company,44.751827,2004,44.751827,0
Eastern Province Cement Co.,55.075369,2004,55.075369,0
Arabian Cement Co.,46.563061,2004,46.563061,0
The Saudi Investment Bank,14.851317,2004,14.851317,0
Alawwal Bank,11.044405,2004,11.044405,0
Banque Saudi Fransi,19.911013,2004,19.911013,0
Samba Financial Group,20.929765,2004,20.929765,0
The Saudi British Bank,19.404563,2004,19.404563,0
Riyad Bank,14.13428,2004,14.13428,0
Arab National Bank,21.121216,2004,21.121216,0
Bank Aljazira,7.539933,2004,7.539933,0
Al Rajhi Bank,36.139498,2004,36.139498,0
Bishah Agriculture Development Co.,17.088478,2004,17.088478,0
Jazan Energy and Development Co.,12.156488,2004,12.156488,0
Al-Jouf Agricultural Development Co.,15.774515,2004,15.774515,0
Saudi Fisheries Co.,42.362173,2004,42.362173,0
Ash-Sharqiyah Development Co.,20.881939,2004,20.881939,0
Tabuk Agricultural Development Co.,18.097324,2004,18.097324,0
AL Gassim Investment Holding Co.,23.590374,2004,23.590374,0
National Agricultural Development Co.,15.012073,2004,15.012073,0
Saudi Electricity Company,25.871571,2004,25.871571,0
Saudi Telecom,77.694865,2004,77.694865,0
Etihad Etisalat Co.,51.079,2004,51.079,0
Saudi Telecom,51.136881,2003,51.136881,0
Saudi Electricity Company,15.418394,2003,15.418394,0
National Agricultural Development Co.,6.02879,2003,6.02879,0
AL Gassim Investment Holding Co.,6.233043,2003,6.233043,0
Tabuk Agricultural Development Co.,6.307847,2003,6.307847,0
Saudi Fisheries Co.,22.831271,2003,22.831271,0
Ash-Sharqiyah Development Co.,8.614893,2003,8.614893,0
Al-Jouf Agricultural Development Co.,5.706748,2003,5.706748,0
Jazan Energy and Development Co.,3.983959,2003,3.983959,0
Al Rajhi Bank,21.224133,2003,21.224133,0
Bank Aljazira,4.241174,2003,4.241174,0
Arab National Bank,11.561388,2003,11.561388,0
Riyad Bank,10.430466,2003,10.430466,0
The Saudi British Bank,10.863737,2003,10.863737,0
Samba Financial Group,15.1146,2003,15.1146,0
Banque Saudi Fransi,13.527728,2003,13.527728,0
Alawwal Bank,7.137172,2003,7.137172,0
The Saudi Investment Bank,8.813771,2003,8.813771,0
Arabian Cement Co.,35.786801,2003,35.786801,0
Eastern Province Cement Co.,47.346993,2003,47.346993,0
The Qassim Cement Company,39.69159,2003,39.69159,0
Saudi Cement Company,41.724581,2003,41.724581,0
Southern Province Cement Co.,56.931724,2003,56.931724,0
Yamama Cement Company,25.422935,2003,25.422935,0
Tabuk Cement Co.,25.769166,2003,25.769166,0
Yanbu Cement Co.,36.685518,2003,36.685518,0
Al Ahsa Development Co.,6.2578,2003,6.2578,0
Alujain Corporation,4.316521,2003,4.316521,0
Saudi Arabian Amiantit Co.,26.375137,2003,26.375137,0
Saudi Cable Company,61.373244,2003,61.373244,0
Filling and Packing Materials Manufacturing Co.,16.9379,2003,16.9379,0
Saudi Ceramic Co.,12.071965,2003,12.071965,0
Wafrah for Industry & Development Co.,8.870408,2003,8.870408,0
National Gas & Industrialization Co.,28.244314,2003,28.244314,0
The National Company For Glass Industries,12.336117,2003,12.336117,0
National Gypsum Company,45.006879,2003,45.006879,0
National Metal Manufacturing and Casting Co.,5.701283,2003,5.701283,0
National Industrialization Co. - NIC ,4.925133,2003,4.925133,0
Nama Chemicals Co.,22.568766,2003,22.568766,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,16.883666,2003,16.883666,0
Arabian Pipes Company,9.82673,2003,9.82673,0
Saudi Basic Industries Corp.,23.5557,2003,23.5557,0
Saudi Arabia Fertilizers Co.,16.858862,2003,16.858862,0
Saudi Arabia Refineries Co.,8.214396,2003,8.214396,0
Saudi Advanced Industries Co.,3.567557,2003,3.567557,0
Saudi Chemical Company,22.321399,2003,22.321399,0
Saudi Industrial Development Co.,7.764882,2003,7.764882,0
Savola Group,10.397591,2003,10.397591,0
Saudi Industrial Services Co.,4.697414,2003,4.697414,0
AlBaha Investment & Development Co.,10.981666,2003,10.981666,0
Arriyadh Development Co.,10.543733,2003,10.543733,0
"Aseer Trading, Tourism & Manufacturing Co",10.6241,2003,10.6241,0
Fitaihi Holding Group,11.83509,2003,11.83509,0
Dur Hospitality Company,10.365591,2003,10.365591,0
Jarir Marketing Co.,15.3,2003,15.3,0
BATIC Investment and Logistics Co.,9.765752,2003,9.765752,0
Makkah Construction and Development Co.,29.240568,2003,29.240568,0
Saudi Real Estate Co.,8.834414,2003,8.834414,0
Saudi Public Transport Co.,12.0972,2003,12.0972,0
Saudi Automotive Services Co.,4.951333,2003,4.951333,0
Saudi Industrial Export Co.,22.61031,2003,22.61031,0
Anaam International Holding Group Co.,35.190533,2003,35.190533,0
Tourism Enterprise Co.,8.592957,2003,8.592957,0
The National Shipping Company of Saudi Arabia,13.61255,2003,13.61255,0
Taiba Holding Co.,8.774366,2003,8.774366,0
Tihama Advertising & Public Relations Co.,23.269818,2003,23.269818,0
National Agriculture Marketing Co.,14.666326,2003,14.666326,0
National Agriculture Marketing Co.,9.785294,2002,9.785294,0
Tihama Advertising & Public Relations Co.,20.624714,2002,20.624714,0
Taiba Holding Co.,6.999635,2002,6.999635,0
The National Shipping Company of Saudi Arabia,9.389966,2002,9.389966,0
Tourism Enterprise Co.,7.097245,2002,7.097245,0
Saudi Industrial Export Co.,17.910557,2002,17.910557,0
Anaam International Holding Group Co.,20.793807,2002,20.793807,0
Saudi Automotive Services Co.,3.567854,2002,3.567854,0
Saudi Public Transport Co.,7.663178,2002,7.663178,0
Saudi Real Estate Co.,6.787342,2002,6.787342,0
Makkah Construction and Development Co.,27.608745,2002,27.608745,0
BATIC Investment and Logistics Co.,6.303267,2002,6.303267,0
Dur Hospitality Company,9.528488,2002,9.528488,0
Fitaihi Holding Group,10.123333,2002,10.123333,0
"Aseer Trading, Tourism & Manufacturing Co",5.227441,2002,5.227441,0
Arriyadh Development Co.,5.932013,2002,5.932013,0
AlBaha Investment & Development Co.,7.189093,2002,7.189093,0
Saudi Industrial Services Co.,4.338095,2002,4.338095,0
Savola Group,6.587755,2002,6.587755,0
Saudi Industrial Development Co.,4.365319,2002,4.365319,0
Saudi Chemical Company,29.143186,2002,29.143186,0
Saudi Advanced Industries Co.,2.747118,2002,2.747118,0
Saudi Arabia Refineries Co.,5.898958,2002,5.898958,0
Saudi Arabia Fertilizers Co.,13.681721,2002,13.681721,0
Saudi Basic Industries Corp.,15.988349,2002,15.988349,0
Arabian Pipes Company,4.77,2002,4.77,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,13.273907,2002,13.273907,0
Nama Chemicals Co.,17.890565,2002,17.890565,0
National Industrialization Co. - NIC ,2.871584,2002,2.871584,0
National Metal Manufacturing and Casting Co.,3.898507,2002,3.898507,0
National Gypsum Company,31.335274,2002,31.335274,0
The National Company For Glass Industries,6.927272,2002,6.927272,0
National Gas & Industrialization Co.,23.932178,2002,23.932178,0
Wafrah for Industry & Development Co.,9.078947,2002,9.078947,0
Saudi Ceramic Co.,4.983756,2002,4.983756,0
Filling and Packing Materials Manufacturing Co.,13.085,2002,13.085,0
Saudi Cable Company,58.889796,2002,58.889796,0
Saudi Arabian Amiantit Co.,24.398064,2002,24.398064,0
Alujain Corporation,2.400906,2002,2.400906,0
